businessZones,city,companyFullName,companyShortName,companySize,createTime,district,education,industryField,industryLables,jobNature,positionId,workYear,salary,description
,广州,广东精点数据科技股份有限公司,精点数据,150-500人,2018-11-12 10:37:42,越秀区,本科,"移动互联网,数据服务",[],实习,5294888,应届毕业生,2k-3k,"职位描述：

岗位职责：
1、运营数据分析，包括用户数量、用户质量、功能使用情况、渠道质量、活动效果等分析，建立相应的分析模型体系；
2、产品功能统计，包括产品功能效果评估，产品功能点调查，建立相应的分析模型体系；
3、用户行为分析，包括用户使用习惯、功能偏好等分析，建立相应的分析模型体系；
4、结合分析结果及业务情况，评估业务指标完成进度，挖掘数据分析需求，并根据数据分析结果为各业务的改进提出合理化建议，推动及沟通可实施方案，跟进方案执行的数据效果。

岗位要求：
1、本科及以上学历，统计学和工商管理相关专业、数学专业优先、；
2、有互联网产品分析研究经验，有运营商支撑经验优先；
3、熟悉运用常见的统计方法，包括回归、聚类、分类等数据分析方法；
4、熟悉excel、SQL、R、SPSS等常用数据分析工具；
5、具有较强的逻辑思维能力和分析判断能力，对数据敏感；
6、欢迎19年毕业实习生投递，18届优秀应届生亦可考虑。

职位诱惑：
1.提供转正机会，以老带新帮助实习生成长；
2.技术交流培训课程；
3.享有国家法定节假日；
4.重大节日礼品、团建活动、年会等；
5.周末双休（朝九晚六，7.5小时/天）；
6.正式员工可享年终奖、五险一金、年度调薪、带薪年假、带薪病假等福利。"
"['棠下', '天园', '车陂']",广州,广州酷狗计算机科技有限公司,酷狗音乐,500-2000人,2018-11-09 18:17:02,天河区,本科,"移动互联网,文化娱乐",['移动互联网'],全职,4985893,3-5年,20k-35k,"职位描述：

工作职责:1、负责用户画像分析、行为分析、漏斗分析等，具备“某问题↔ABC指标”的转化能力；2、项目版本埋点梳理、总结复盘；3、收集分析行业竞品直接相关数据，探寻行业上下游间接相关数据；4、设计开发可视化数据后台。任职资格:1、3年及以上数据分析相关工作经验；2、具有良好的逻辑分析能力、沟通能力、团队合作意识；3、熟悉统计学基本原理，熟练使用Excel、SQL等工具处理数据；4、数学、统计学或计算机相关专业优先；5、有独立负责分析项目的工作经验者优先。"
,广州,上海蓝色光标品牌顾问有限公司,蓝色光标,2000人以上,2018-11-12 12:16:45,天河区,本科,"广告营销,企业服务",[],全职,3608372,不限,10k-12k,"职位描述：

工作职责：
²  基于客户数据进行KPI分析，顾客分析，品类分析；提供及时、明确、可实行强的报告与顾客洞察；
²  进行有效的项目管理，以保证在可用资源内完成高质量的分析；
与项目相关同事进行紧密合作，了解并完成客户需求。
任职要求：
²  有快消行业、数据业务运营、互联网运营背景优先；
²  熟悉关系型数据库，熟练使用SQL，了解SPSS、SAS优先；
²  对数字敏感，并具备较强的逻辑思维能力，良好的沟通能力以及创新能力；
²  具有良好的洞察力，善于分析和解读数字，并将洞察分析和业务逻辑相结合；
²  和团队成员紧密合作，具有杰出的团队合作精神；
本科以上学历，数学、统计、计算机等相关专业，硕士优先。"
['琶洲'],广州,广州图匠数据科技有限公司,ImageDT图匠数据,150-500人,2018-11-12 10:56:42,海珠区,大专,"企业服务,数据服务","['新零售', '企业服务']",全职,5297875,1-3年,5k-8k,"职位描述：

岗位职责：
1、参与项目交付，对各类源数据进行提取、清理、审核、确保数据的完整性和一致性；
2、按各种维度对数据进行统计和分析，输出所需报告；
3、按照项目经理或者部门领导的要求梳理产品库、知识库、项目文档等资料。

岗位要求：
1、大专以上学历，数学、统计学、计算机等专业优先；
2、一年以上工作经验，优秀的毕业生也可以考虑；
3、精通excel，熟练运用宏、函数、数据透视表；
4、逻辑思维能力强，执行力强；严谨细心，一丝不苟；
5、对数据处理和数据分析感兴趣；
6、有SQL语句、数据库知识优先。"
['芳村'],广州,绿瘦国际集团,绿瘦,2000人以上,2018-11-07 17:49:59,荔湾区,本科,电子商务,"['金融', 'SPSS']",全职,4598313,3-5年,8k-12k,"职位描述：

岗位职责描述：
1、对管理层和业务部门进行数据需求支持，挖掘分析主题，开展数据分析工作，基于数据分析成果，为管理层和业务部门提供商业策略分析和业务优化建议，持续改进运营效果；
2、优化和完善所属方向的数据分析体系，包括KPI指标体系、行业分析体系、专题分析体系；

岗位任职要求：
1）统计、数学、理工类等相关专业本科以上学历，2年以上数据分析工作经验；
2）逻辑思维严密，有很好的分析能力和报告展示能力，有很好商业嗅觉；
3）熟练使用SQL，熟悉至少一种数据库软件，如：oracle、mysql、sql server、hive等
4）有较强的团队沟通协调能力，能独立完成专题分析项目；
5）零售、互联网、通信、金融行业背景优先，有行业分析或品牌分析或竞争对手分析经验者优先。

上班地点：广州市荔湾区花地大道南404号健康产业园区"
,广州,广州市电声营销策划有限公司,电声营销,500-2000人,2018-11-02 10:09:05,番禺区,本科,广告营销,"['大数据', 'SQL']",全职,5132956,1年以下,5k-6k,"职位描述：

岗位职责
1、负责人工智能产品计算机视觉相关研发的数据处理和数据分析工作；
2、协助产品经理进行人工智能产品的产品设计和实施；
3、参与汽车行业客流监测及数字化展厅相关数据产品的数据分析处理、数据交付和新产品研发工作。
4、带领一至两名实习生共同完成上述工作。

岗位要求
1、本科及以上学历，优秀应届毕业生皆可；
2、熟练使用Excel、PPT，能熟练使用透视表，有SQL或Python经验者优先；
3、对数据敏感，工作细心，责任心强，具备良好的沟通、组织、协调能力；
4、对数据分析、数据产品、人工智能方向有浓厚兴趣和学习热情。
5、可按照汽车客户工作习惯调整工作时间。"
"['五羊新城', '岭南', '跑马场']",广州,广东南方报业移动媒体有限公司,南方＋,50-150人,2018-11-07 10:19:57,越秀区,本科,"移动互联网,其他","['大数据', '算法', '数据挖掘']",全职,4496225,3-5年,10k-20k,"职位描述：

岗位职责：
1、对接业务部门，开展数据分析工作，基于数据分析成果，为业务部门提供策略分析和业务优化建议，持续改进运营效果；
2、了解公司业务，建设数据指标埋点及评价体系，输出数据报告；
3、协助完成部分ETL工作，完善数据仓库的数据完整性、可用性；
4、协助产品经理根据数据需求制定用户行为的埋点方案，并验证埋点数据的准确性；

任职要求：
1、数学、统计学、计算机软件等相关专业本科或以上学历；
2、3-5年及以上的数据分析相关工作经验；
3、熟悉使用SQL，熟悉hive等大数据平台和熟悉 Java Scala 优先；
4、较强的数据敏感性、优秀的逻辑分析和沟通表达能力、良好的逻辑思维能力和抗压能力；
5、有新闻推荐系统开发经验者优先；"
"['水荫', '东风东']",广州,广州银行股份有限公司,广州银行,500-2000人,2018-11-01 12:03:37,越秀区,本科,"金融,其他","['大数据', '银行']",全职,5199228,3-5年,20k-25k,"职位描述：

岗位职责    
1、负责数据挖掘、收集和分析；2、负责数据挖掘需求的沟通、收集、整理、理解和实现；3、分析评估业务需求，研究设计相应数据挖掘方案及算法，分析数据，实现对于数据分析、挖掘的需求；4、与业务部门和其他岗位进行良好沟通，通过对数据敏锐洞察，深入挖掘客户潜在价值和需求，推动业务发展；5、将数据分析挖掘结果应用到业务场景中，并编写数据分析报告及其他工作文档    

任职部门    总行信息技术部    

职位诱惑    五险一金,带薪年假,交通便利,晋升空间大    

任职要求     
1、35周岁以下，全日制大学本科以上学历，统计、计算机相关专业； 2、精通一门编程语言，熟悉应用SQL、SAS、R或者Python等； 3、熟悉主流的统计模型、机器学习算法； 4、3年或以上数据分析工作经验，具备在金融行业客户营销、风控、客户画像等领域数据建模经验者优先； 5、对数据敏感，有较强的逻辑思维。"
,广州,广东智源信息技术有限公司,广东智源,50-150人,2018-11-12 09:53:01,越秀区,本科,"移动互联网,企业服务","['大数据', '数据挖掘']",全职,3010187,1年以下,4k-6k,"职位描述：

岗位职责：
1、参与数据分析相关项目设计、开发工作；
2、根据项目需要进行需求规划、产品设计功能；
3、编制软件技术文档。

任职资格：
1、计算机、数学或相关专业本科或以上学历；
2、掌握分析的理论知识与数据分析方法，并能灵活运用到实践工作中。
3、具有较强的文档撰写能力；
4、具备数据处理编程基础，懂Oracle数据库、R语言、Python语言、大数据处理技术等优先；"
,广州,广州市原象信息科技有限公司,广州原象,150-500人,2018-11-07 20:23:55,海珠区,本科,电子商务,['电商'],全职,4109435,1-3年,10k-15k,"职位描述：

工作职责：
1. 获取需求：与客户和店铺运营方沟通，了解业务需求；2. 店铺运营：根据天猫以及B2C后台提供的数据，监测并分析店铺各数据指标，及时发现问题并提出改进建议。诸如流量分析、转化率、流失率分析、访问路径等等；3. 页面分析：对页面设计进行评估，为设计提供改进建议，提升用户体验；4. 推广分析：对直通车和钻展等推广方式进行分析，获取更大的投入产出；5. 营销分析：对营销活动进行评估，适时调整营销策略；6. 销售分析：分析产品销售数据，提升全店销售额；7. 用户分析：分析访客属性及行为特征，为不同类型的用户提供相应的运营建议，增强用户黏性；8. 定期输出：定期输出日报、周报、月报、季度报告、年度报告等。
任职资格：
1. 本科及以上学历，计算机、数学、统计或信息技术等专业；2. 有一年以上电商相关工作经验；3. 熟练使用EXCEL、SPSS、SAS等一款或多款统计分析软件，对VBA和SQL有一定的了解；4. 具备突出的逻辑思维能力、学习能力以及商业思维，且能承受较大的工作压力；5. 对店铺运营有较全面了解，熟悉店铺运营优化、熟悉以用户为中心的设计，了解用户行为分析的方法；"
